GeneID,Symbol,Chromosomes,GRCh38_start,GRCh38_stop
29958,DMGDH,5,78997564,79069674
29959,NRBP1,2,27427790,27442259
29960,MRM2,7,2234195,2242205
29964,PRICKLE4,6,41780782,41787452
29965,CDIP1,16,4510669,4538773
29966,STRN3,14,30893804,31026379
29967,LRP12,8,104489236,104589258
29968,PSAT1,9,78297125,78330093
29969,MDFIC,7,114922094,115019917
29970,SCHIP1,3,159273244,159897359
29974,A1CF,10,50799409,50885627
29978,UBQLN2,X,56563627,56567868
29979,UBQLN1,9,83659968,83707958
29980,DONSON,21,33577551,33588684
29982,NRBF2,10,63133328,63155024
29984,RHOD,11,67056847,67072017
29985,SLC39A3,19,2732524,2740076
29986,SLC39A2,14,20999293,21001871
29988,SLC2A8,9,127397169,127407898
29989,OBP2B,9,133205279,133223255
29990,PILRB,7,100358117,100367831
29991,OBP2A,9,135546126,135549969
29992,PILRA,7,100371291,100400096
29993,PACSIN1,6,34466076,34535223
29994,BAZ2B,2,159315312,159712442
29995,LMCD1,3,8501823,8574668
29997,NOP53,19,47745546,47757058
29998,BICRA,19,47608196,47703277
29999,FSCN3,7,127593736,127602144
30000,TNPO2,19,12699201,12723932
30001,ERO1A,14,52639915,52695558
30008,EFEMP2,11,65866441,65872800
30009,TBX21,17,47733236,47746122
30010,NXPH1,7,8433609,8752961
30011,SH3KBP1,X,19533977,19887600
30012,TLX3,5,171309248,171312139
30014,SPANXA1,X,141583674,141584738
30061,SLC40A1,2,189560590,189580786
30062,RAX,18,59267038,59273454
30811,HUNK,21,31873020,32004064
30812,SOX8,16,981770,986979
30813,VSX1,20,25070880,25082141
30814,PLA2G2E,1,19920009,19923617
30815,ST6GALNAC6,9,127885321,127906616
30816,ERVW-1,7,92468380,92477946
30817,ADGRE2,19,14724171,14778560
30818,KCNIP3,2,95297347,95386077
30819,KCNIP2,10,101825974,101843800
30820,KCNIP1,5,170353487,170736632
30827,CXXC1,18,50282347,50287692
30832,ZNF354C,5,179060373,179083977
30833,NT5C,17,75130228,75131742
30834,POLR1H,6,30060062,30064907
30835,CD209,19,7739993,7747534
30836,DNTTIP2,1,93866284,93879206
30837,SOCS7,17,38351844,38405593
30844,EHD4,15,41895933,41972557
30845,EHD3,2,31234152,31269451
30846,EHD2,19,47713422,47743134
30848,CTAG2,X,154651977,154653579
30849,PIK3R4,3,130678934,130746829
30850,CDR2L,17,74987632,75005800
30851,TAX1BP3,17,3662895,3668578
30968,STOML2,9,35099776,35103195
43847,KLK14,19,51077494,51084210
43849,KLK12,19,51029094,51035002
49854,ZBTB21,21,41986831,42010360
49855,SCAPER,15,76347904,76905340
49856,WRAP73,1,3630770,3650103
49860,CRNN,1,152409243,152414263
49861,CLDN20,6,155264013,155276548
50484,RRM2B,8,102204501,102238961
50485,SMARCAL1,2,216412484,216483053
50486,G0S2,1,209675412,209676390
50487,PLA2G3,22,31134807,31140508
50488,MINK1,17,4833340,4898061
50489,CD207,2,70824130,70835816
50506,DUOX2,15,45092650,45114172
50507,NOX4,11,89324353,89589557
50508,NOX3,6,155395368,155455839
50509,COL5A3,19,9959561,10010504
50511,SYCP3,12,101728648,101739462
50512,PODXL2,3,127629185,127672802
50515,CHST11,12,104456948,104762014
50604,IL20,1,206863565,206869223
50613,UBQLN3,11,5507300,5509957
50614,GALNT9,12,132196372,132329589
50615,IL21R,16,27402174,27452042
50616,IL22,12,68248242,68253604
50617,ATP6V0A4,7,138706294,138798196
50618,ITSN2,2,24202864,24361368
50619,DEF6,6,35297818,35321771
50624,CUZD1,10,122832158,122845857
50626,ZFTRAF1,8,144449582,144462871
50628,GEMIN4,17,744421,754410
50632,CALY,10,133324072,133336896
50636,ANO7,2,241188677,241240308
50640,PNPLA8,7,108470417,108528178
50649,ARHGEF4,2,130836914,131047253
50650,ARHGEF3,3,56727420,57079268
50651,SLC45A1,1,8318114,8344165
50674,NEUROG3,10,69571485,69573422
50700,RDH8,19,10013483,10022279
50717,DCAF8,1,160215720,160262549
50801,KCNK4,11,64291302,64300031
50802,IGK,2,88857361,90235368
50804,MYEF2,15,48134632,48178295
50805,IRX4,5,1877413,1887179
50807,ASAP1,8,130052104,130443674
50808,AK3,9,4709556,4742043
50809,HP1BP3,1,20740266,20787307
50810,HDGFL3,15,83112738,83207823
50813,COPS7A,12,6724046,6731865
50814,NSDHL,X,152831063,152869729
50831,TAS2R3,7,141764097,141765197
50832,TAS2R4,7,141776674,141781691
50833,TAS2R16,7,122994704,122995700
50834,TAS2R1,5,9627347,9903876
50835,TAS2R9,12,10809094,10810168
50836,TAS2R8,12,10806051,10807286
50837,TAS2R7,12,10801532,10802627
50838,TAS2R13,12,10907926,10909562
50839,TAS2R10,12,10825219,10826358
50840,TAS2R14,12,10937410,10939263
50846,DHH,12,49086656,49094801
50848,F11R,1,160995211,161021152
50852,TRAT1,3,108822786,108855005
50853,VILL,3,37987978,38007185
50855,PARD6A,16,67660960,67662774
50856,CLEC4A,12,8102907,8138607
50859,SPOCK3,4,166733384,167234945
50861,STMN3,20,63639712,63653424
50862,RNF141,11,10511673,10541187
50863,NTM,11,131370615,132336822
50865,HEBP1,12,12974870,13000265
50937,CDON,11,125956821,126063352
50939,IMPG2,3,101222546,101320575
50940,PDE11A,2,177623244,178108339
50943,FOXP3,X,49250438,49264710
50944,SHANK1,19,50659255,50719802
50945,TBX22,X,80014753,80031774
50964,SOST,17,43753738,43758791
50999,TMED5,1,93149742,93180413
51000,SLC35B3,6,8411435,8435567
51001,MTERF3,8,96239398,96261613
51002,TPRKB,2,73729873,73737345
51003,MED31,17,6643311,6651605
51004,COQ6,14,73949926,73963670
51005,AMDHD2,16,2520371,2531417
51006,SLC35C2,20,46345984,46364425
51008,ASCC1,10,72096032,72217134
51009,DERL2,17,5471254,5486817
51010,EXOSC3,9,37779714,37785092
51011,FAHD2A,2,95402708,95421656
51012,PRELID3B,20,59033145,59042786
51013,EXOSC1,10,97435909,97446006
51014,TMED7,5,115613210,115626036
51015,ISOC1,5,129094749,129114028
51016,EMC9,14,24138965,24141591
51018,RRP15,1,218285293,218337983
51019,WASHC3,12,102012840,102062124
51020,HDDC2,6,125275350,125301967
51021,MRPS16,10,73248849,73252644
51022,GLRX2,1,193096465,193106114
51023,MRPS18C,4,83456058,83462298
51024,FIS1,7,101239472,101245081
51025,PAM16,16,4340251,4351321
51026,GOLT1B,12,21501789,21518408
51027,BOLA1,1,149899568,149900795
51028,VPS36,13,52412606,52450634
51029,DESI2,1,244653126,244709033
51030,TVP23B,17,18781183,18806714
51031,GLOD4,17,759330,785895
51032,CELA2B,1,15476104,15491395
51035,UBXN1,11,62676500,62679073
51042,ZNF593,1,26169908,26170873
51043,ZBTB7B,1,155001750,155018523
51046,ST8SIA3,18,57352557,57368931
51050,PI15,8,74824534,74855029
51052,PRLH,2,237566574,237567175
51053,GMNN,6,24774937,24786099
51056,LAP3,4,17577198,17607970
51057,WDPCP,2,63119559,63840826
51058,ZNF691,1,42846613,42852477
51059,FAM135B,8,138130023,138497730
51060,TXNDC12,1,52020131,52056171
51061,TXNDC11,16,11679083,11742857
51062,ATL1,14,50533082,50633068
51063,CALHM2,10,103446786,103452370
51065,RPS27L,15,63148249,63157477
51066,SSUH2,3,8619386,8681927
51067,YARS2,12,32746544,32755897
51068,NMD3,3,161221102,161253532
51069,MRPL2,6,43054029,43059863
51070,NOSIP,19,49555468,49580556
51071,DERA,12,15911332,16037381
51072,MEMO1,2,31867823,32011008
51073,MRPL4,19,10251951,10260055
51074,APIP,11,34882295,34916379
51075,TMX2,11,57712593,57740973
51076,CUTC,10,99732234,99756134
51077,FCF1,14,74713144,74738620
51078,THAP4,2,241584405,241637576
51079,NDUFA13,19,19516225,19528198
51081,MRPS7,17,75261879,75266376
51082,POLR1D,13,27620743,27667411
51083,GAL,11,68684544,68691175
51084,CRYL1,13,20403669,20525857
51085,MLXIPL,7,73593202,73647907
51086,TNNI3K,1,74235387,74544428
51087,YBX2,17,7288263,7294639
51088,KLHL5,4,39044827,39143101
51090,PLLP,16,57256097,57284672
51091,SEPSECS,4,25120014,25160582
51092,SIDT2,11,117178743,117197442
51093,METTL25B,1,156728469,156736960
51094,ADIPOR1,1,202940825,202958572
51095,TRNT1,3,3126940,3153435
51096,UTP18,17,51260546,51297933
51097,SCCPDH,1,246724409,246768137
51098,IFT52,20,43590937,43647299
51099,ABHD5,3,43690870,43734371
51100,SH3GLB1,1,86704576,86748184
51101,ZC2HC1A,8,78666089,78719765
51102,MECR,1,29167696,29230934
51103,NDUFAF1,15,41387353,41403026
51104,ABHD17B,9,71862452,71911193
51105,PHF20L1,8,132775388,132848807
51106,TFB1M,6,155229871,155314484
51107,APH1A,1,150265404,150269016
51108,METTL9,16,21597208,21657471
51109,RDH11,14,67676800,67695764
51110,LACTB2,8,70637266,70669185
51111,KMT5B,11,68154863,68213648
51112,TRAPPC12,2,3379694,3479565
51114,ZDHHC9,X,129803288,129843886
51115,RMDN1,8,86468266,86514357
51116,MRPS2,9,135499965,135504673
51117,COQ4,9,128322839,128334072
51118,UTP11,1,38012734,38024820
51119,SBDS,7,66987680,66995586
51121,RPL26L1,5,172954094,172969771
51122,COMMD2,3,149738472,149752489
51123,ZNF706,8,101197052,101206222
51124,IER3IP1,18,47152834,47176364
51125,GOLGA7,8,41490396,41510980
51126,NAA20,20,20017290,20033655
51127,TRIM17,1,228407935,228416861
51128,SAR1B,5,134601149,134632828
51129,ANGPTL4,19,8364155,8374370
51130,ASB3,2,53669980,53786953
51131,PHF11,13,49495953,49528992
51132,RLIM,X,74582976,74614624
51133,KCTD3,1,215567304,215621807
51134,CEP83,12,94265662,94460454
51135,IRAK4,12,43758951,43789541
51136,RNFT1,17,59952240,59964740
51138,COPS4,4,83035183,83075818
51141,INSIG2,2,118088471,118110997
51142,CHCHD2,7,56101573,56106476
51143,DYNC1LI1,3,32525974,32570858
51144,HSD17B12,11,43556721,43856615
51146,A4GNT,3,138123713,138133302
51147,ING4,12,6650301,6663119
51148,CERCAM,9,128419160,128437351
51149,MRNIP,5,179837276,179858817
51150,SDF4,1,1216931,1232001
51151,SLC45A2,5,33944623,33984693
51154,MRTO4,1,19251805,19260128
51155,JPT1,17,75135243,75154512
51156,SERPINA10,14,94280460,94293268
51157,ZNF580,19,55641002,55643470
51160,VPS28,8,144423617,144428548
51161,C3orf18,3,50558025,50574700
51162,EGFL7,9,136658856,136672678
51163,DBR1,3,138160988,138174921
51164,DCTN4,5,150708440,150759017
51166,AADAT,4,170060222,170094292
51167,CYB5R4,6,83859689,83967423
51168,MYO15A,17,18108756,18179800
51170,HSD17B11,4,87336515,87391188
51171,HSD17B14,19,48813018,48836491
51172,NAGPA,16,5024844,5033935
51174,TUBD1,17,59859479,59892943
51175,TUBE1,6,112070663,112087482
51176,LEF1,4,108047548,108168932
51177,PLEKHO1,1,150149646,150160065
51179,HAO2,1,119368785,119394130
51181,DCXR,17,82035858,82037697
51182,HSPA14,10,14838306,14871741
51184,GPN3,12,110452486,110468721
51185,CRBN,3,3149633,3179717
51186,TCEAL9,X,103356506,103358462
51187,RSL24D1,15,55180806,55196941
51188,SS18L2,3,42581840,42596934
51191,HERC5,4,88457119,88506163
51192,CKLF,16,66552563,66566287
51193,ZNF639,3,179322876,179338583
51194,IPO11,5,62412763,62628582
51195,RAPGEFL1,17,40177010,40195650
51196,PLCE1,10,93993931,94332823
51199,NIN,14,50719763,50831503
51200,CPA4,7,130293161,130324180
51201,ZDHHC2,8,17156482,17224799
51202,DDX47,12,12813346,12829981
51203,NUSAP1,15,41332881,41381046
51204,TACO1,17,63600895,63608365
51205,ACP6,1,147629658,147670524
51206,GP6,19,55013705,55038264
51207,DUSP13,10,75094434,75109191
51208,CLDN18,3,137998816,138033649
51209,RAB9B,X,103776324,103832257
51213,LUZP4,X,115289715,115307563
51218,GLRX5,14,95535050,95544714
51222,ZNF219,14,21090077,21104722
51224,ELOA2,18,47032527,47035621
51225,ABI3,17,49210707,49223225
51226,COPZ2,17,48026167,48048053
51227,PIGP,21,37065364,37073071
51228,GLTP,12,109850945,109880541
51230,PHF20,20,35772015,35950370
51231,VRK3,19,49976468,50025372
51232,CRIM1,2,36355778,36551135
51233,DRICH1,22,23580880,23632816
51234,EMC4,15,34225016,34230156
51236,HGH1,8,144137774,144140851
51237,MZB1,5,139387467,139389913
51239,ANKRD39,2,96847990,96858016
51241,COX16,14,70325081,70359683
51244,CCDC174,3,14651762,14672655
51246,SHISA5,3,48467876,48504810
51247,PAIP2,5,139341854,139369717
51248,PDZD11,X,70286595,70289927
51249,TMEM69,1,45688181,45694436
51250,MTRES1,6,107028199,107051586
51251,NT5C3A,7,33014113,33062776
51252,FAM178B,2,96875885,96986580
51253,MRPL37,1,54200167,54225489
51255,RNF181,2,85595745,85597708
51256,TBC1D7,6,13304951,13328537
51257,MARCHF2,19,8413305,8439017
51258,MRPL51,12,6491886,6493262
51259,TMEM216,11,61392587,61398846
51260,PBDC1,X,76173062,76178314
51263,MRPL30,2,99181184,99199561
51264,MRPL27,17,50367867,50373184
51265,CDKL3,5,134283345,134371624
51266,CLEC1B,12,9993075,10001899
51267,CLEC1A,12,10069554,10098985
51268,PIPOX,17,29043141,29057216
51270,TFDP3,X,133216662,133218354
51271,UBAP1,9,34179005,34252523
51272,BET1L,11,202924,207399
51274,KLF3,4,38664199,38701517
51276,ZNF571,19,37564260,37594792
51277,DNAJC27,2,24943636,24972094
51278,IER5,1,181088700,181092900
51279,C1RL,12,7094554,7109214
51280,GOLM1,9,86026146,86100149
51281,ANKMY1,2,240468632,240561064
51282,SCAND1,20,35953624,35959472
51283,BFAR,16,14632951,14669236
51284,TLR7,X,12867072,12890361
51285,RASL12,15,65045580,65076667
51286,CEND1,11,787115,790090
51287,COA4,11,73872667,73876846
51289,RXFP3,5,33936386,33938918
51290,ERGIC2,12,29337352,29381172
51291,GMIP,19,19629476,19643657
51292,GMPR2,14,24232622,24239242
51293,CD320,19,8302127,8308358
51294,PCDH12,5,141943581,141958202
51295,ECSIT,19,11505929,11529134
51296,SLC15A3,11,60937084,60952176
51297,BPIFA1,20,33235996,33243306
51298,THEG,19,361747,376026
51299,NRN1,6,5997999,6007518
51300,TIMMDC1,3,119498547,119525090
51301,GCNT4,5,75016969,75054060
51302,CYP39A1,6,46549580,46652818
51303,FKBP11,12,48921963,48939034
51304,ZDHHC3,3,44915261,44976174
51305,KCNK9,8,139600838,139703123
51306,FAM13B,5,137937960,138052178
51307,FAM53C,5,138337557,138349729
51308,REEP2,5,138439057,138446965
51309,ARMCX1,X,101550547,101554700
51310,SLC22A17,14,23346311,23352887
51311,TLR8,X,12906620,12923169
51312,SLC25A37,8,23528956,23575463
51313,GASK1B,4,158124474,158173025
51314,NME8,7,37848597,37900397
51315,KRCC1,2,88027205,88055783
51316,PLAC8,4,83090048,83114729
51317,PHF21A,11,45929319,46121454
51318,MRPL35,2,86199433,86213794
51319,RSRC1,3,158110089,158545730
51320,MEX3C,18,51174550,51197681
51321,AMZ2,17,68206129,68257164
51322,WAC,10,28532779,28623112
51324,SPG21,15,64963022,64989914
51326,ARL17A,17,46500290,46579722
51327,AHSP,16,31527900,31528803
51329,ARL6IP4,12,122980233,122982909
51330,TNFRSF12A,16,3020368,3022383
51332,SPTBN5,15,41848146,41894053
51333,ZNF771,16,30407606,30419414
51334,PRR16,5,120464278,120794594
51335,NGRN,15,90265663,90272211
51337,THEM6,8,142727223,142736927
51338,MS4A4A,11,60280666,60308970
51339,DACT1,14,58634061,58648321
51340,CRNKL1,20,20034368,20056046
51341,ZBTB7A,19,4043303,4066899
51343,FZR1,19,3506311,3538334
51347,TAOK3,12,118149801,118372907
51348,KLRF1,12,9800052,9845005
51350,KRT76,12,52768155,52777345
51351,ZNF117,7,64971776,64991036
51360,MBTPS2,X,21839617,21885423
51361,HOOK1,1,59814949,59876322
51362,CDC40,6,110180427,110232232
51363,CHST15,10,124007668,124093598
51364,ZMYND10,3,50341112,50345732
51365,PLA1A,3,119597885,119629811
51366,UBR5,8,102252273,102412700
51367,POP5,12,120578764,120581402
51368,TEX264,3,51671252,51704323
51371,POMP,13,28659130,28678959
51372,TMA7,3,48440257,48444208
51373,MRPS17,7,55951877,55956500
51374,ATRAID,2,27212041,27217183
51375,SNX7,1,98661319,98760500
51377,UCHL5,1,193012254,193060076
51378,ANGPT4,20,869900,916334
51379,CRLF3,17,30782684,30824692
51380,CSAD,12,53157663,53181351
51382,ATP6V1D,14,67337872,67359804
51384,WNT16,7,121325367,121341104
51385,ZNF589,3,48241104,48270990
51386,EIF3L,22,37849419,37889407
51388,NIP7,16,69339772,69343106
51389,RWDD1,6,116571504,116597675
51390,AIG1,6,143059213,143343883
51393,TRPV2,17,16415571,16437003
51397,COMMD10,5,116085025,116293287
51398,WDR83OS,19,12668073,12669415
51399,TRAPPC4,11,119018766,119024134
51400,PPME1,11,74171289,74254703
51406,NOL7,6,13615335,13632470
51409,HEMK1,3,50569180,50596166
51411,BIN2,12,51281038,51324668
51412,ACTL6B,7,100643097,100656448
51421,AMOTL2,3,134355345,134375417
51422,PRKAG2,7,151556127,151877115
51426,POLK,5,75511891,75609991
51427,ZNF107,7,64666133,64711577
51428,DDX41,5,177511577,177516961
51429,SNX9,6,157823246,157945077
51430,SUCO,1,172532349,172611833
51433,ANAPC5,12,121308245,121354209
51434,ANAPC7,12,110372900,110403708
51435,SCARA3,8,27633463,27734141
51438,MAGEC2,X,142202342,142205290
51439,FAM8A1,6,17600302,17611715
51440,HPCAL4,1,39678648,39691433
51441,YTHDF2,1,28736624,28769775
51442,VGLL1,X,136532215,136556799
51444,RNF138,18,32091874,32131561
51447,IP6K2,3,48688003,48717221
51449,PCYOX1,2,70257915,70281185
51450,PRRX2,9,129665647,129722674
51451,LCMT1,16,25111742,25178228
51454,GULP1,2,188291874,188595926
51455,REV1,2,99400477,99490202
51458,RHCG,15,89471407,89496583
51460,SFMBT1,3,52903572,53046073
51463,GPR89B,1,147928420,147993592
51465,UBE2J1,6,89326625,89352722
51466,EVL,14,99971422,100144236
51473,DCDC2,6,24171755,24383292
51474,LIMA1,12,50175788,50283520
51475,CABP2,11,67518912,67523446
51477,ISYNA1,19,18434388,18438133
51478,HSD17B7,1,162790702,162812823
51479,ANKFY1,17,4163821,4263979
51480,VCX2,X,8169944,8171267
51481,VCX3A,X,6533618,6535118
51490,SPOUT1,9,128819651,128829794
51491,NOP16,5,176383946,176388598
51493,RTCB,22,32387582,32412247
51495,HACD3,15,65530463,65578349
51496,CTDSPL2,15,44427629,44529038
51497,NELFCD,20,58981256,58995113
51499,TRIAP1,12,120443964,120446384
51501,HIKESHI,11,86302240,86345943
51503,CWC15,11,94962620,94973556
51504,TRMT112,11,64316460,64318596
51506,UFC1,1,161153978,161158856
51507,RTF2,20,56468627,56519449
51510,CHMP5,9,33265049,33282070
51512,GTSE1,22,46296870,46330810
51513,ETV7,6,36354088,36387669
51514,DTL,1,212035748,212105013
51517,NCKIPSD,3,48673844,48685915
51520,LARS1,5,146113034,146182650
51522,TMEM14C,6,10723070,10731127
51523,CXXC5,5,139647299,139683882
51524,TMEM138,11,61362374,61376870
51526,OSER1,20,44195939,44211810
51527,GSKIP,14,96363526,96387290
51528,JKAMP,14,59484517,59505410
51529,ANAPC11,17,81890790,81900533
51530,ZC3HC1,7,130018286,130051451
51531,TRMO,9,97896855,97922500
51533,PHF7,3,52410660,52423641
51534,VTA1,6,142147263,142224685
51535,PPHLN1,12,42326167,42448621
51537,MTFP1,22,30425768,30429054
51538,ZCCHC17,1,31297032,31364936
51540,SCLY,2,238061001,238099413
51542,VPS54,2,63892150,64019428
51545,ZNF581,19,55635003,55645623
51547,SIRT7,17,81911939,81918176
51548,SIRT6,19,4174109,4182563
51550,CINP,14,102348282,102362890
51552,RAB14,9,121178133,121201869
51554,ACKR4,3,132597270,132602644
51555,PEX5L,3,179794958,180036937
51557,LGSN,6,63275951,63573607
51559,NT5DC3,12,103746315,103841234
51560,RAB6B,3,133824235,133895882
51561,IL23A,12,56338884,56340410
51562,MBIP,14,36298564,36320637
51564,HDAC7,12,47782722,47821344
51566,ARMCX3,X,101623151,101627843
51567,TDP2,6,24649979,24666899
51569,UFM1,13,38349851,38363619
51571,CYRIB,8,129839593,130017129
51573,GDE1,16,19501693,19522098
51574,LARP7,4,112637143,112657586
51575,ESF1,20,13714325,13784919
51582,AZIN1,8,102826302,102864200
51585,PCF11,11,83157131,83187451
51586,MED15,22,20507610,20587619
51588,PIAS4,19,4007736,4039386
51592,TRIM33,1,114392790,114511203
51593,SRRT,7,100875103,100888664
51594,NBAS,2,14778909,15561334
51596,CUTA,6,33416442,33418107
51599,LSR,19,35249002,35267964
51601,LIPT1,2,99154967,99163137
51602,NOP58,2,202265763,202303661
51603,METTL13,1,171781660,171797716
51604,PIGT,20,45416141,45426241
51605,TRMT6,20,5937228,5950533
51606,ATP6V1H,8,53715543,53843245
51608,GET4,7,876554,896436
51611,DPH5,1,100989623,101025784
51614,ERGIC3,20,35542078,35557634
51616,TAF9B,X,78129748,78139650
51617,NSG2,5,174045706,174109179
51619,UBE2D4,7,43926436,43956136
51621,KLF13,15,31326835,31435665
51622,CCZ1,7,5898733,5926550
51626,DYNC2LI1,2,43774039,43828347
51629,SLC25A39,17,44319628,44324823
51631,LUC7L2,7,139340472,139423454
51633,OTUD6B,8,91070344,91087093
51634,RBMX2,X,130401987,130413656
51635,DHRS7,14,60144119,60169889
51637,RTRAF,14,51989546,52010694
51639,SF3B6,2,24067586,24076326
51642,MRPL48,11,73787874,73865133
51643,TMBIM4,12,66135846,66169996
51645,PPIL1,6,36854829,36874803
51646,YPEL5,2,30147007,30160533
51647,CIAO2B,16,66932065,66934402
51649,MRPS23,17,57834781,57850044
51650,MRPS33,7,141002610,141014952
51651,PTRH2,17,59697308,59707430
51652,CHMP3,2,86503430,86563443
51654,CDK5RAP1,20,33358839,33401569
51655,RASD1,17,17494437,17496395
51657,STYXL1,7,75996337,76048000
51659,GINS2,16,85676198,85688954
51660,MPC1,6,166364919,166382940
51661,FKBP7,2,178463664,178478600
51663,ZFR,5,32354350,32444740
51665,ASB1,2,238426927,238452250
51666,ASB4,7,95470656,95551317
51667,NUB1,7,151341812,151378449
51668,IFT25,1,53911576,53946305
51669,SARAF,8,30063003,30083208
51673,TPPP3,16,67389809,67393498
51676,ASB2,14,93934166,93976570
51678,PALS2,7,24573452,24694193
51684,SUFU,10,102502819,102633535
51686,OAZ3,1,151762969,151771330
51690,LSM7,19,2321521,2328586
51691,LSM8,7,118184164,118204035
51692,CPSF3,2,9423654,9473101
51693,TRAPPC2L,16,88856220,88862678
51696,HECA,6,139135080,139180802
51699,VPS29,12,110491083,110502111
51700,CYB5R2,11,7665095,7674267
51701,NLK,17,28042677,28206074
51702,PADI3,1,17249098,17284233
51703,ACSL5,10,112374116,112428376
51704,GPRC5B,16,19856691,19886145
51705,EMCN,4,100395341,100518022
51706,CYB5R1,1,202961873,202967257
51710,ZNF44,19,12224686,12294883
51714,SELENOT,3,150603321,150630436
51715,RAB23,6,57186992,57222307
51719,CAB39,2,230712842,230821075
51720,UIMC1,5,176905005,177022602
