,Gene/Region,"HGNC/Dosage ID",Cytoband,GRCh37,GRCh38,"HI Score","Haplo Disease","Haplo Disease ID","TS Score","Triplo Disease","Triplo Disease ID",OMIM,Morbid,%HI,pLI,LOEUF,"Last Eval."
G,EIF4A3,HGNC:18683,17q25.3,17:78108168-78120927,17:80134369-80147128,"30 (Autosomal Recessive)","Richieri Costa-Pereira syndrome",MONDO:0009998,"0 (No Evidence)",'-,'-,,,31.52,1,0.12,08/22/2016
G,ELANE,HGNC:3309,19p13.3,19:852303-856243,19:852303-856243,"1 (Little Evidence)","severe congenital neutropenia",MONDO:0018542,"0 (No Evidence)",'-,'-,,,34.42,0,1.13,07/13/2022
G,ELAVL2,HGNC:3313,9p21.3,9:23690102-23850599,9:23690104-23850601,"1 (Little Evidence)","complex neurodevelopmental disorder",MONDO:0100038,"0 (No Evidence)",'-,'-,,,1.24,1,0.19,11/28/2018
G,ELK1,HGNC:3321,Xp11.23,X:47494919-47510003,X:47635520-47650604,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,43.41,0.94,0.34,09/26/2012
G,ELN,HGNC:3327,7q11.23,7:73442503-73484237,7:74028173-74069907,"3 (Sufficient Evidence)","supravalvular aortic stenosis",MONDO:0008504,"0 (No Evidence)",'-,'-,,,8.62,0,0.87,07/10/2012
G,ELOA3P,HGNC:24617,"18q21.1 not on reference assembly",18:44554573-44556449,,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,98.17,0,0,02/22/2012
G,EMX2,HGNC:3341,10q26.11,10:119302257-119309057,10:117542746-117549546,"1 (Little Evidence)",schizencephaly,MONDO:0010011,"0 (No Evidence)",'-,'-,,,7.32,0.95,0.32,11/09/2021
G,EN2,HGNC:3343,7q36.3,7:155250824-155257526,7:155458129-155464831,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,23.56,0.63,0.63,08/26/2012
G,ENG,HGNC:3349,9q34.11,9:130577291-130617052,9:127815016-127854658,"3 (Sufficient Evidence)","telangiectasia, hereditary hemorrhagic, type 1",MONDO:0008535,"0 (No Evidence)",'-,'-,,,23.71,1,0.24,01/11/2024
G,ENO3,HGNC:3354,17p13.2,17:4853847-4860424,17:4948710-4957129,"30 (Autosomal Recessive)","glycogen storage disease due to muscle beta-enolase deficiency",MONDO:0013046,"Not Yet Evaluated",'-,'-,,,4.38,0,1.69,08/22/2016
G,ENPP1,HGNC:3356,6q23.2,6:132129160-132216295,6:131808020-131895155,"30 (Autosomal Recessive)","hypophosphatemic rickets, autosomal recessive, 2",MONDO:0013219,"0 (No Evidence)",'-,'-,,,20.17,0,0.59,08/22/2016
G,EP300,HGNC:3373,22q13.2,22:41488596-41576081,22:41092592-41180077,"3 (Sufficient Evidence)","Rubinstein-Taybi syndrome due to EP300 haploinsufficiency",MONDO:0013364,"0 (No Evidence)",'-,'-,,,0.67,1,0.1,03/14/2013
G,EPB42,HGNC:3381,15q15.2,15:43489425-43513216,15:43197227-43225737,"30 (Autosomal Recessive)","hereditary spherocytosis type 5",MONDO:0012985,"0 (No Evidence)",'-,'-,,,67.14,0,0.77,08/22/2016
G,EPCAM,HGNC:11529,2p21,2:47596450-47614159,2:47369311-47387020,"30 (Autosomal Recessive)","congenital diarrhea 5 with tufting enteropathy",MONDO:0013184,"0 (No Evidence)",'-,'-,,,60.55,0,1.16,10/08/2019
G,EPM2A,HGNC:3413,6q24.3,6:145946441-146057159,6:145383353-145736023,"30 (Autosomal Recessive)","Lafora disease",MONDO:0009697,"0 (No Evidence)",'-,'-,,,38.74,0,1.34,08/22/2016
G,EPS8,HGNC:3420,12p12.3,12:15773068-15942322,12:15620134-15789388,"30 (Autosomal Recessive)","autosomal recessive nonsyndromic hearing loss 102",MONDO:0014428,"0 (No Evidence)",'-,'-,,,19.96,0.97,0.31,02/07/2018
G,ERCC1,HGNC:3433,19q13.32,19:45910592-45954805,19:45407334-45451547,"30 (Autosomal Recessive)","cerebrooculofacioskeletal syndrome 4",MONDO:0012554,"Not Yet Evaluated",'-,'-,,,39.74,0,1.3,08/22/2016
G,ERCC2,HGNC:3434,19q13.32,19:45853095-45873831,19:45349837-45370573,"30 (Autosomal Recessive)","xeroderma pigmentosum group D",MONDO:0010212,"40 (Dosage Sensitivity Unlikely)",'-,'-,,,16.33,0,1.09,06/13/2023
G,ERCC3,HGNC:3435,2q14.3,2:128014866-128051720,2:127257290-127294144,"30 (Autosomal Recessive)","xeroderma pigmentosum group B",MONDO:0012531,"0 (No Evidence)",'-,'-,,,16.21,0,0.79,06/30/2020
G,ERCC4,HGNC:3436,16p13.12,16:14014011-14046205,16:13920154-13952348,"30 (Autosomal Recessive)",'-,'-,"0 (No Evidence)",'-,'-,,,31.43,0,0.9,08/09/2023
G,ERCC5,HGNC:3437,13q33.1,13:103498382-103528345,13:102846032-102875995,"30 (Autosomal Recessive)","xeroderma pigmentosum group G",MONDO:0010216,"40 (Dosage Sensitivity Unlikely)",'-,'-,,,52.57,0,0.81,08/22/2016
G,ERCC6L2,HGNC:26922,9q22.32,9:98637973-98803374,9:95875691-96041092,"30 (Autosomal Recessive)","pancytopenia-developmental delay syndrome",MONDO:0014317,"0 (No Evidence)",'-,'-,,,62.16,0,0.68,08/22/2016
G,ERCC8,HGNC:3439,5q12.1,5:60162281-60240897,5:60866454-60945070,"30 (Autosomal Recessive)","Cockayne syndrome type 1",MONDO:0019569,"0 (No Evidence)",'-,'-,,,17.24,0,1.36,08/22/2016
G,ERF,HGNC:3444,19q13.2,19:42751721-42759280,19:42247569-42255128,"3 (Sufficient Evidence)","craniosynostosis 4",MONDO:0010929,"0 (No Evidence)",'-,'-,,,36.32,0.99,0.26,06/08/2021
G,ERMARD,HGNC:21056,6q27,6:170151718-170181696,6:169751306-169781600,"1 (Little Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,84.87,0,1.02,11/13/2013
G,ESCO2,HGNC:27230,8p21.1,8:27632071-27662833,8:27771974-27819660,"30 (Autosomal Recessive)","Roberts-SC phocomelia syndrome",MONDO:0100253,"Not Yet Evaluated",'-,'-,,,44.83,0,0.83,08/22/2016
G,ESPN,HGNC:13281,1p36.31,1:6484836-6521004,1:6424776-6461370,"30 (Autosomal Recessive)","autosomal recessive nonsyndromic hearing loss 36",MONDO:0012170,"0 (No Evidence)",'-,'-,,,46.09,0,0.93,02/07/2018
G,ETFB,HGNC:3482,19q13.41,19:51848409-51869642,19:51345155-51366388,"30 (Autosomal Recessive)","multiple acyl-CoA dehydrogenase deficiency",MONDO:0009282,"0 (No Evidence)",'-,'-,,,44.88,0.02,0.83,08/22/2016
G,ETFDH,HGNC:3483,4q32.1,4:159593448-159630775,4:158672296-158709623,"30 (Autosomal Recessive)","multiple acyl-CoA dehydrogenase deficiency",MONDO:0009282,"Not Yet Evaluated",'-,'-,,,46.5,0,1.04,08/22/2016
G,ETV6,HGNC:3495,12p13.2,12:11802608-12048311,12:11649674-11895377,"3 (Sufficient Evidence)","thrombocytopenia 5",MONDO:0014536,"0 (No Evidence)",'-,'-,,,1.55,0.97,0.32,01/11/2023
G,EVC2,HGNC:19747,4p16.2,4:5564166-5711275,4:5529011-5709548,"30 (Autosomal Recessive)","Ellis-van Creveld syndrome",MONDO:0009162,"0 (No Evidence)",'-,'-,,,74.81,0,1.06,07/18/2013
G,EVX2,HGNC:3507,2q31.1,2:176944835-176948690,2:176077472-176083962,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,19.69,0.4,0.68,04/04/2012
G,EXO5,HGNC:26115,1p34.2,1:40974439-40981710,1:40508767-40516038,"40 (Dosage Sensitivity Unlikely)",'-,'-,"0 (No Evidence)",'-,'-,,,64.2,0,1.43,02/02/2021
G,EXOSC3,HGNC:17944,9p13.2,9:37779711-37785089,9:37779714-37785092,"30 (Autosomal Recessive)","pontocerebellar hypoplasia type 1B",MONDO:0013853,"0 (No Evidence)",'-,'-,,,29.34,0,1.21,08/22/2016
G,EXPH5,HGNC:30578,11q22.3,11:108376162-108464495,11:108505435-108607536,"30 (Autosomal Recessive)","epidermolysis bullosa simplex 4, localized or generalized intermediate, autosomal recessive",MONDO:0014014,"0 (No Evidence)",'-,'-,,,83.2,0,0.94,08/22/2016
G,EXT1,HGNC:3512,8q24.11,8:118806729-119124065,8:117794490-118111826,"3 (Sufficient Evidence)","exostoses, multiple, type 1",MONDO:0007585,"0 (No Evidence)",'-,'-,,,1.49,1,0.26,06/17/2020
G,EXT2,HGNC:3513,11p11.2,11:44117228-44273512,11:44095678-44251962,"3 (Sufficient Evidence)","exostoses, multiple, type 2",MONDO:0007586,"0 (No Evidence)",'-,'-,,,14.77,0,0.77,06/23/2020
G,EYA1,HGNC:3519,8q13.3,8:72109668-72460329,8:71197433-71548094,"3 (Sufficient Evidence)","branchiootorenal syndrome 1",MONDO:0007236,"0 (No Evidence)",'-,'-,,,1.33,0.95,0.33,08/26/2020
G,EYA4,HGNC:3522,6q23.2,6:133562495-133853266,6:133240593-133532128,"3 (Sufficient Evidence)","autosomal dominant nonsyndromic hearing loss 10",MONDO:0011031,"0 (No Evidence)",'-,'-,,,3.86,0.05,0.45,01/22/2020
G,EYS,HGNC:21555,6q12,6:64429876-66417119,6:63719980-65707226,"30 (Autosomal Recessive)","retinitis pigmentosa 25",MONDO:0011272,"Not Yet Evaluated",'-,'-,,,25.63,0,0.83,08/22/2016
G,F10,HGNC:3528,13q34,13:113777113-113803843,13:113122799-113149529,"30 (Autosomal Recessive)","congenital factor X deficiency",MONDO:0009212,"Not Yet Evaluated",'-,'-,,,72.12,0,0.97,08/22/2016
G,F13A1,HGNC:3531,6p25.1,6:6144317-6320895,6:6144084-6320662,"30 (Autosomal Recessive)","factor XIII, A subunit, deficiency of",MONDO:0013187,"0 (No Evidence)",'-,'-,,,36.61,0,0.74,08/22/2016
G,F13B,HGNC:3534,1q31.3,1:197007871-197036390,1:197038741-197067260,"30 (Autosomal Recessive)","factor XIII, b subunit, deficiency of",MONDO:0013190,"0 (No Evidence)",'-,'-,,,74.15,0,0.85,08/22/2016
G,F5,HGNC:3542,1q24.2,1:169481189-169555719,1:169511951-169586481,"30 (Autosomal Recessive)","congenital factor V deficiency",MONDO:0009210,"0 (No Evidence)",'-,'-,,,66.18,0,0.56,01/11/2018
G,F7,HGNC:3544,13q34,13:113760102-113774999,13:113105788-113120685,"30 (Autosomal Recessive)","congenital factor VII deficiency",MONDO:0009211,"Not Yet Evaluated",'-,'-,,,80.84,0,0.9,08/22/2016
G,F8,HGNC:3546,Xq28,X:154064067-154250998,X:154835792-155022723,"3 (Sufficient Evidence)","hemophilia A",MONDO:0010602,"0 (No Evidence)",'-,'-,,,30.72,1,0.09,10/13/2020
G,F9,HGNC:3551,Xq27.1,X:138612898-138645618,X:139530739-139563459,"3 (Sufficient Evidence)","hemophilia B",MONDO:0010604,"0 (No Evidence)",'-,'-,,,40.27,1,0.17,01/12/2021
G,FA2H,HGNC:21197,16q23.1,16:74746867-74808718,16:74712969-74774820,"30 (Autosomal Recessive)","hereditary spastic paraplegia 35",MONDO:0012866,"Not Yet Evaluated",'-,'-,,,59.01,0.15,0.56,08/22/2016
G,FADD,HGNC:3573,11q13.3,11:70049402-70053496,11:70203296-70207390,"30 (Autosomal Recessive)","FADD-related immunodeficiency",MONDO:0013408,"0 (No Evidence)",'-,'-,,,68.73,0.53,1.28,08/22/2016
G,FAH,HGNC:3579,15q25.1,15:80445131-80479291,15:80152789-80186949,"30 (Autosomal Recessive)","tyrosinemia type I",MONDO:0010161,"0 (No Evidence)",'-,'-,,,64.92,0,1.41,09/02/2020
G,FAM161A,HGNC:25808,2p15,2:62051983-62081195,2:61800240-61854060,"30 (Autosomal Recessive)","retinitis pigmentosa 28",MONDO:0011630,"0 (No Evidence)",'-,'-,,,75.75,0,1.01,08/22/2016
G,FAM20C,HGNC:22140,7p22.3,7:192571-300738,7:192571-260772,"30 (Autosomal Recessive)","lethal osteosclerotic bone dysplasia",MONDO:0009821,"Not Yet Evaluated",'-,'-,,,39.39,0.31,0.49,08/22/2016
G,FAN1,HGNC:29170,15q13.3,15:31196055-31235311,15:30903852-30943108,"30 (Autosomal Recessive)","karyomegalic interstitial nephritis",MONDO:0013898,"0 (No Evidence)",'-,'-,,,86.96,0,1.12,08/22/2016
G,FANCA,HGNC:3582,16q24.3,16:89803957-89883055,16:89737549-89816647,"30 (Autosomal Recessive)","Fanconi anemia complementation group A",MONDO:0009215,"0 (No Evidence)",'-,'-,,,82.85,0,1.37,10/11/2023
G,FANCB,HGNC:3583,Xp22.2,X:14861527-14891191,X:14689524-14873069,"3 (Sufficient Evidence)","Fanconi anemia complementation group B",MONDO:0010351,"0 (No Evidence)",'-,'-,,,57.28,1,0.23,06/23/2021
G,FANCC,HGNC:3584,9q22.32,9:97861336-98079991,9:95099054-95317709,"30 (Autosomal Recessive)","Fanconi anemia complementation group C",MONDO:0009213,"0 (No Evidence)",'-,'-,,,43.39,0,1.04,08/22/2016
G,FANCD2,HGNC:3585,3p25.3,3:10068121-10143616,3:10026437-10101932,"30 (Autosomal Recessive)","Fanconi anemia complementation group D2",MONDO:0009214,"0 (No Evidence)",'-,'-,,,32.01,0,0.89,08/09/2023
G,FANCE,HGNC:3586,6p21.31,6:35420115-35434879,6:35452338-35467102,"30 (Autosomal Recessive)","Fanconi anemia complementation group E",MONDO:0010953,"0 (No Evidence)",'-,'-,,,62.05,0,0.89,06/12/2020
G,FANCF,HGNC:3587,11p14.3,11:22644079-22647369,11:22622533-22625823,"30 (Autosomal Recessive)","Fanconi anemia complementation group F",MONDO:0011325,"0 (No Evidence)",'-,'-,,,79.88,0.46,1.53,08/22/2016
G,FANCG,HGNC:3588,9p13.3,9:35073836-35079939,9:35073839-35079942,"30 (Autosomal Recessive)","Fanconi anemia complementation group G",MONDO:0013565,"0 (No Evidence)",'-,'-,,,50.76,0,1.09,11/15/2020
G,FANCI,HGNC:25568,15q26.1,15:89787210-89860490,15:89243979-89317259,"30 (Autosomal Recessive)","Fanconi anemia complementation group I",MONDO:0012186,"Not Yet Evaluated",'-,'-,,,23.8,0,1.02,08/22/2016
G,FANCL,HGNC:20748,2p16.1,2:58386378-58468515,2:58159243-58241380,"30 (Autosomal Recessive)",'-,'-,"30 (Autosomal Recessive)",'-,'-,,,9.14,0,1.61,10/21/2023
G,FARS2,HGNC:21062,6p25.1,6:5261240-5771816,6:5249934-5771583,"30 (Autosomal Recessive)","Leigh syndrome",MONDO:0009723,"0 (No Evidence)",'-,'-,,,44.7,0,1.15,08/22/2016
G,FAS,HGNC:11920,10q23.31,10:90750555-90776816,10:88964050-89017059,"1 (Little Evidence)","autoimmune lymphoproliferative syndrome",MONDO:0017979,"0 (No Evidence)",'-,'-,,,93.15,0.81,0.44,02/08/2022
G,FASLG,HGNC:11936,1q24.3,1:172628243-172636016,1:172659103-172666876,"30 (Autosomal Recessive)","autoimmune lymphoproliferative syndrome type 1",MONDO:0011158,"30 (Autosomal Recessive)",'-,'-,,,7.98,0.18,0.72,10/11/2023
G,FBN1,HGNC:3603,15q21.1,15:48700510-48937906,15:48408313-48645709,"3 (Sufficient Evidence)","Marfan syndrome",MONDO:0007947,"0 (No Evidence)",'-,'-,,,2.53,1,0.05,12/04/2019
G,FBP1,HGNC:3606,9q22.32,9:97365415-97402545,9:94603133-94640263,"30 (Autosomal Recessive)","fructose-1,6-bisphosphatase deficiency",MONDO:0009251,"0 (No Evidence)",'-,'-,,,36.83,0.08,0.72,08/22/2016
G,FBXO7,HGNC:13586,22q12.3,22:32870798-32894816,22:32474811-32498829,"30 (Autosomal Recessive)","parkinsonian-pyramidal syndrome",MONDO:0009830,"Not Yet Evaluated",'-,'-,,,38.24,0,0.88,08/22/2016
G,FBXW11,HGNC:13607,5q35.1,5:171288553-171433642,5:171861549-172006638,"0 (No Evidence)",'-,'-,"1 (Little Evidence)",'-,'-,,,10.37,0.98,0.31,12/07/2011
G,FBXW4,HGNC:10847,10q24.32,10:103370423-103455052,10:101610666-101695295,"0 (No Evidence)",'-,'-,"0 (No Evidence)","split hand-foot malformation 3",MONDO:0009525,,,16.23,0,0.72,10/08/2014
G,FGD1,HGNC:3663,Xp11.22,X:54471887-54522667,X:54445454-54496234,"3 (Sufficient Evidence)","Aarskog-Scott syndrome, X-linked",MONDO:0010589,"0 (No Evidence)",'-,'-,,,18.2,1,0.2,05/26/2021
G,FGD4,HGNC:19125,12p11.21,12:32552492-32798984,12:32399558-32646050,"30 (Autosomal Recessive)","Charcot-Marie-Tooth disease type 4H",MONDO:0012250,"0 (No Evidence)",'-,'-,,,50.19,0.01,0.46,08/22/2016
G,FGF10,HGNC:3666,5p12,5:44300349-44389522,5:44300247-44389420,"3 (Sufficient Evidence)","LADD syndrome",MONDO:0007872,"0 (No Evidence)",'-,'-,,,0.55,0.94,0.34,02/23/2022
G,FGF12,HGNC:3668,3q28-q29,3:191857179-192445330,3:192139390-192727541,"0 (No Evidence)",'-,'-,"1 (Little Evidence)","developmental and epileptic encephalopathy",MONDO:0100062,,,3.96,0.62,0.54,12/01/2021
G,FGF3,HGNC:3681,11q13.3,11:69624736-69634184,11:69809968-69819416,"30 (Autosomal Recessive)","deafness with labyrinthine aplasia, microtia, and microdontia",MONDO:0012541,"Not Yet Evaluated",'-,'-,,,57.44,0,1.78,08/22/2016
G,FGFR1,HGNC:3688,8p11.23,8:38268661-38326153,8:38411143-38468635,"3 (Sufficient Evidence)","hypogonadotropic hypogonadism 2 with or without anosmia",MONDO:0007844,"0 (No Evidence)",'-,'-,,,0.42,1,0.22,04/05/2021
G,FGFR3,HGNC:3690,4p16.3,4:1795020-1810594,4:1793293-1808867,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,6.4,0,0.6,11/09/2011
G,FGFRL1,HGNC:3693,4p16.3,4:1005414-1020686,4:1010212-1026898,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,61.34,0.01,0.73,08/01/2013
G,FH,HGNC:3700,1q43,1:241660903-241683055,1:241497603-241519755,"3 (Sufficient Evidence)","hereditary leiomyomatosis and renal cell cancer",MONDO:0007888,"0 (No Evidence)",'-,'-,,,15.21,0.09,0.54,07/06/2020
G,FHIT,HGNC:3701,3p14.2,3:59733003-61237126,3:59747277-61251452,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,0.43,0.01,1.45,10/24/2018
G,FKBP14,HGNC:18625,7p14.3,7:30050203-30066318,7:30005923-30026702,"30 (Autosomal Recessive)","Ehlers-Danlos syndrome, kyphoscoliotic and deafness type",MONDO:0013800,"0 (No Evidence)",'-,'-,,,24.26,0,1.66,08/22/2016
G,FLCN,HGNC:27310,17p11.2,17:17115526-17140482,17:17212212-17237330,"3 (Sufficient Evidence)",'-,MONDO:0800444,"0 (No Evidence)",'-,'-,,,46.02,0.79,0.39,01/11/2023
G,FLG,HGNC:3748,1q21.3,1:152274641-152297715,1:152302165-152325239,"3 (Sufficient Evidence)","inherited ichthyosis",MONDO:0015947,"0 (No Evidence)",'-,'-,,,99.71,0,1.96,02/26/2020
G,FLNA,HGNC:3754,Xq28,X:153576899-153603002,X:154348531-154374634,"3 (Sufficient Evidence)","heterotopia, periventricular, X-linked dominant",MONDO:0010233,"0 (No Evidence)",'-,'-,,,8.01,1,0.08,12/02/2020
G,FLNB,HGNC:3755,3p14.3,3:57994149-58157978,3:58008422-58172251,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,12.25,0,0.44,07/25/2013
G,FLNC,HGNC:3756,7q32.1,7:128470460-128499326,7:128830406-128859272,"3 (Sufficient Evidence)","dilated cardiomyopathy",MONDO:0005021,"0 (No Evidence)",'-,'-,,,21.56,1,0.25,07/13/2021
G,FLVCR2,HGNC:20105,14q24.3,14:76044963-76114510,14:75578620-75648167,"30 (Autosomal Recessive)","Fowler syndrome",MONDO:0009168,"0 (No Evidence)",'-,'-,,,46.63,0,0.93,08/22/2016
G,FMO2,HGNC:3770,1q24.3,1:171154347-171181825,1:171185208-171212686,"40 (Dosage Sensitivity Unlikely)",'-,'-,"0 (No Evidence)",'-,'-,,,56.93,0,1.06,02/02/2021
G,FMR1,HGNC:3775,Xq27.3,X:146993437-147032645,X:147911919-147951125,"3 (Sufficient Evidence)","fragile X syndrome",MONDO:0010383,"0 (No Evidence)",'-,'-,,,2.45,0.65,0.42,12/16/2020
G,FOLR1,HGNC:3791,11q13.4,11:71900753-71907367,11:72189709-72196323,"30 (Autosomal Recessive)","neurodegenerative syndrome due to cerebral folate transport deficiency",MONDO:0013110,"0 (No Evidence)",'-,'-,,,71.28,0.13,0.65,06/25/2019
G,FOXC1,HGNC:3800,6p25.3,6:1610150-1614132,6:1609915-1613897,"3 (Sufficient Evidence)","Axenfeld-Rieger syndrome type 3",MONDO:0011233,"0 (No Evidence)",'-,'-,,,9.01,0.95,0.31,07/29/2020
G,FOXC2,HGNC:3801,16q24.1,16:86600435-86603334,16:86566829-86569728,"3 (Sufficient Evidence)","lymphedema-distichiasis syndrome",MONDO:0007922,"0 (No Evidence)",'-,'-,,,5.65,0.13,0.79,11/26/2013
G,FOXE1,HGNC:3806,9q22.33,9:100615508-100618999,9:97853226-97856717,"30 (Autosomal Recessive)","Bamforth-Lazarus syndrome",MONDO:0009437,"Not Yet Evaluated",'-,'-,,,37.73,0.79,0.58,08/22/2016
G,FOXE3,HGNC:3808,1p33,1:47881957-47883724,1:47416285-47418052,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,68.36,0.18,1.61,12/13/2017
G,FOXF1,HGNC:3809,16q24.1,16:86544133-86549028,16:86510527-86515422,"3 (Sufficient Evidence)","alveolar capillary dysplasia with misalignment of pulmonary veins",MONDO:0009934,"0 (No Evidence)",'-,'-,,,15.93,0.96,0.3,06/20/2013
G,FOXG1,HGNC:3811,14q12,14:29235993-29239483,14:28766787-28770277,"3 (Sufficient Evidence)","FOXG1 disorder",MONDO:0100040,"0 (No Evidence)",'-,'-,,,3.12,0.94,0.33,03/09/2021
G,FOXL2,HGNC:1092,3q22.3,3:138663066-138665979,3:138944224-138947137,"3 (Sufficient Evidence)","blepharophimosis, ptosis, and epicanthus inversus syndrome",MONDO:0007201,"0 (No Evidence)",'-,'-,,,21.55,0.88,0.44,02/09/2021
G,FOXP1,HGNC:3823,3p13,3:71003859-71633129,3:70954708-71583978,"3 (Sufficient Evidence)","intellectual disability-severe speech delay-mild dysmorphism syndrome",MONDO:0013352,"0 (No Evidence)",'-,'-,,,0.14,1,0.18,01/22/2020
G,FOXP2,HGNC:13875,7q31.1,7:113726382-114333820,7:114086327-114693765,"1 (Little Evidence)","specific language disorder",MONDO:0016226,"0 (No Evidence)",'-,'-,,,0.09,1,0.22,09/19/2012
G,FOXRED1,HGNC:26927,11q24.2,11:126139049-126148021,11:126269154-126278126,"30 (Autosomal Recessive)","Leigh syndrome",MONDO:0009723,"0 (No Evidence)",'-,'-,,,55.38,0,1.32,08/22/2016
G,FREM1,HGNC:23399,9p22.3,9:14737150-14910993,9:14737152-14910995,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,26.81,0,1.12,06/06/2013
G,FRMD7,HGNC:8079,Xq26.2,X:131211018-131262048,X:132076990-132128020,"3 (Sufficient Evidence)","nystagmus 1, congenital, X-linked",MONDO:0010693,"0 (No Evidence)",'-,'-,,,28.47,0.73,0.42,04/09/2020
G,FSHB,HGNC:3964,11p14.1,11:30252561-30256741,11:30231014-30235194,"30 (Autosomal Recessive)","hypogonadotropic hypogonadism 24 without anosmia",MONDO:0009239,"Not Yet Evaluated",'-,'-,,,15.77,0.34,1.06,08/22/2016
G,FTCD,HGNC:3974,21q22.3,21:47556176-47575493,21:46136262-46155579,"30 (Autosomal Recessive)","formiminoglutamic aciduria",MONDO:0009240,"0 (No Evidence)",'-,'-,,,71.26,0,1.23,08/22/2016
G,FTL,HGNC:3999,19q13.33,19:49468566-49470136,19:48965309-48966879,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,16.73,0,1.95,08/22/2013
G,FTSJ1,HGNC:13254,Xp11.23,X:48334409-48344752,X:48476021-48486364,"2 (Emerging Evidence)","non-syndromic X-linked intellectual disability",MONDO:0019181,"0 (No Evidence)",'-,'-,,,52.75,0.99,0.2,03/22/2023
G,FXN,HGNC:3951,9q21.11,9:71650668-71693992,9:69035752-69079076,"30 (Autosomal Recessive)","Friedreich ataxia 1",MONDO:0100340,"0 (No Evidence)",'-,'-,,,66.77,0.34,0.72,08/22/2016
G,FYCO1,HGNC:14673,3p21.31,3:45959395-46037316,3:45917903-45995824,"30 (Autosomal Recessive)","cataract 18",MONDO:0012395,"0 (No Evidence)",'-,'-,,,61.49,0,0.91,05/20/2015
G,FZD4,HGNC:4042,11q14.2,11:86656721-86666437,11:86945679-86955395,"3 (Sufficient Evidence)","exudative vitreoretinopathy 1",MONDO:0007589,"0 (No Evidence)",'-,'-,,,22.13,0.97,0.31,01/25/2023
G,G6PC3,HGNC:24861,17q21.31,17:42148041-42153712,17:44070673-44076344,"30 (Autosomal Recessive)","autosomal recessive severe congenital neutropenia due to G6PC3 deficiency",MONDO:0012930,"0 (No Evidence)",'-,'-,,,43.93,0,1.03,04/30/2020
G,GAA,HGNC:4065,17q25.3,17:78075380-78093680,17:80101581-80119881,"30 (Autosomal Recessive)","glycogen storage disease II",MONDO:0009290,"Not Yet Evaluated",'-,'-,,,75.35,0,0.98,08/22/2016
G,GAB4,HGNC:18325,22q11.1,22:17442826-17489112,22:16961936-17008222,"40 (Dosage Sensitivity Unlikely)",'-,'-,"0 (No Evidence)",'-,'-,,,87.14,0,1.22,02/02/2021
G,GABRA1,HGNC:4075,5q34,5:161274197-161326977,5:161847191-161899971,"1 (Little Evidence)","complex neurodevelopmental disorder",MONDO:0100038,"0 (No Evidence)",'-,'-,,,9.56,0.91,0.37,11/09/2021
G,GABRB3,HGNC:4083,15q12,15:26788699-27018910,15:26543552-26773763,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,8.38,0.95,0.34,04/25/2012
G,GABRG2,HGNC:4087,5q34,5:161494471-161582545,5:162067465-162155539,"1 (Little Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,11.88,0.74,0.4,09/25/2018
G,GALC,HGNC:4115,14q31.3,14:88399358-88460009,14:87933014-87993667,"30 (Autosomal Recessive)","Krabbe disease",MONDO:0009499,"Not Yet Evaluated",'-,'-,,,47.35,0,0.94,08/22/2016
G,GALK1,HGNC:4118,17q25.1,17:73747550-73761273,17:75751469-75765192,"30 (Autosomal Recessive)","galactokinase deficiency",MONDO:0009255,"0 (No Evidence)",'-,'-,,,28.42,0,1.09,08/22/2016
G,GALNS,HGNC:4122,16q24.3,16:88880142-88923355,16:88813734-88856947,"30 (Autosomal Recessive)","mucopolysaccharidosis type 4A",MONDO:0009659,"0 (No Evidence)",'-,'-,,,65.94,0,1.01,08/22/2016
G,GALNT12,HGNC:19877,9q22.33,9:101569952-101612363,9:98807670-98850081,"1 (Little Evidence)","colorectal cancer, susceptibility to, 1",MONDO:0012132,"0 (No Evidence)",'-,'-,,,59.91,0,0.94,09/09/2019
G,GALNT3,HGNC:4125,2q24.3,2:166604098-166650757,2:165747588-165794692,"30 (Autosomal Recessive)","tumoral calcinosis, hyperphosphatemic, familial, 1",MONDO:0100252,"0 (No Evidence)",'-,'-,,,17.53,0,0.86,08/22/2016
